timestamp,source_ip,country,destination_ip,protocol,port,packet_size,duration_sec,vpn_connection,firewall_action,cloudflare_flag,endpoint_detected,user_id,device_id,service_target,threat_type
2020-11-05 00:00:00,83.32.187.235,España,10.0.132.148,ICMP,22,1319,0.85,1,allow,0,0,357,694,Web institucional,Data Exfiltration
2024-08-18 00:00:00,168.243.191.121,El Salvador,10.0.26.16,TCP,3306,1023,0.12,1,allow,0,0,95,961,Portal de constancias,SQL Injection
2023-09-25 00:00:00,83.32.40.59,España,10.0.128.35,UDP,21,286,1.01,0,allow,0,1,11,114,Sistema de óptica,Data Exfiltration
2019-02-17 00:00:00,168.243.227.76,El Salvador,10.0.78.144,HTTP,22,830,0.07,0,alert,0,1,646,417,Web institucional,DDoS
2020-11-21 00:00:00,83.32.219.75,España,10.0.2.81,UDP,53,1498,0.27,0,allow,0,0,340,899,Sistema de óptica,Phishing
2021-09-08 00:00:00,189.203.22.91,México,10.0.80.71,ICMP,80,1405,0.27,1,deny,0,0,506,422,Portal de constancias,Ransomware
2022-03-31 00:00:00,177.120.112.77,Brasil,10.0.163.167,UDP,22,1247,2.42,0,allow,0,0,564,657,Formulario de denuncias,DDoS
2020-01-21 00:00:00,34.181.50.160,Estados Unidos,10.0.70.83,HTTPS,53,670,0.08,0,allow,0,0,334,229,Web institucional,DDoS
2022-10-03 00:00:00,83.32.135.21,España,10.0.227.168,HTTPS,443,1307,0.02,0,allow,0,0,81,358,Web institucional,Brute Force
2023-04-09 00:00:00,189.203.54.176,México,10.0.149.199,ICMP,3306,97,0.01,0,allow,0,0,656,528,Sistema de óptica,DDoS
2019-11-08 00:00:00,80.10.61.15,Francia,10.0.153.239,HTTPS,80,561,2.21,0,deny,1,1,517,247,Portal de constancias,Brute Force
2019-03-09 00:00:00,189.203.230.11,México,10.0.18.87,TCP,110,127,1.59,0,allow,0,0,695,892,Formulario de denuncias,Ransomware
2019-09-03 00:00:00,80.10.56.139,Francia,10.0.190.67,ICMP,110,293,2.93,0,deny,0,0,6,465,Web institucional,Ransomware
2019-06-23 00:00:00,190.24.82.253,Colombia,10.0.34.252,HTTPS,25,41,12.36,0,allow,0,1,564,555,Sistema de óptica,Man-in-the-Middle
2020-10-03 00:00:00,83.32.79.173,España,10.0.50.152,ICMP,53,853,8.36,0,allow,0,0,472,446,Sistema de óptica,SQL Injection
2019-09-03 00:00:00,190.24.188.204,Colombia,10.0.54.70,ICMP,3389,1385,0.45,0,allow,0,0,356,569,Web institucional,Brute Force
2024-09-16 00:00:00,189.203.38.137,México,10.0.99.206,ICMP,3306,659,6.71,0,allow,0,0,646,352,Formulario de denuncias,DDoS
2022-05-12 00:00:00,34.250.205.46,Estados Unidos,10.0.243.209,TCP,110,718,0.26,0,alert,0,1,645,28,Sistema de óptica,Phishing
2019-07-23 00:00:00,168.243.237.21,El Salvador,10.0.119.165,TCP,25,1247,0.83,0,allow,0,0,649,14,Portal de constancias,SQL Injection
2022-10-07 00:00:00,168.243.118.22,El Salvador,10.0.142.17,HTTP,3306,1269,1.51,0,deny,0,1,51,946,Web institucional,SQL Injection
2019-06-04 00:00:00,168.243.0.113,El Salvador,10.0.199.69,UDP,110,841,3.12,0,allow,1,0,447,414,Portal de constancias,Ransomware
2020-10-20 00:00:00,189.203.57.43,México,10.0.191.140,UDP,3306,581,0.48,0,deny,0,0,686,912,Web institucional,Data Exfiltration
2020-04-08 00:00:00,83.32.88.236,España,10.0.242.235,ICMP,443,674,0.59,0,allow,0,1,555,571,Portal de constancias,Malware
2022-07-17 00:00:00,168.243.42.114,El Salvador,10.0.124.237,TCP,22,1211,3.97,1,deny,1,1,643,417,Portal de constancias,Data Exfiltration
2020-08-15 00:00:00,168.243.63.215,El Salvador,10.0.23.41,TCP,3389,181,0.4,0,allow,0,1,279,290,Sistema de óptica,DDoS
2020-12-19 00:00:00,168.243.99.53,El Salvador,10.0.33.151,UDP,22,300,0.29,0,allow,0,0,281,197,Portal de constancias,Ransomware
2023-07-19 00:00:00,168.243.85.232,El Salvador,10.0.195.178,UDP,25,789,0.24,0,allow,0,0,614,237,Portal de constancias,Malware
2022-03-15 00:00:00,34.207.40.45,Estados Unidos,10.0.211.66,HTTPS,3306,916,1.01,0,alert,0,0,220,475,Sistema de óptica,DDoS
2019-05-07 00:00:00,190.24.142.96,Colombia,10.0.115.126,HTTP,53,746,1.45,0,allow,0,0,160,728,Web institucional,Data Exfiltration
2021-12-08 00:00:00,168.243.90.38,El Salvador,10.0.51.6,UDP,443,1381,1.44,0,allow,1,0,246,379,Web institucional,Ransomware
2024-12-26 00:00:00,34.80.252.129,Estados Unidos,10.0.226.239,HTTP,110,1166,2.15,1,allow,0,1,441,846,Web institucional,Phishing
2019-11-15 00:00:00,189.203.235.100,México,10.0.160.148,HTTPS,3389,868,2.5,0,allow,0,0,333,176,Sistema de óptica,Phishing
2023-04-19 00:00:00,168.243.67.80,El Salvador,10.0.65.83,UDP,3306,227,0.1,1,allow,0,0,321,968,Web institucional,Brute Force
2020-03-24 00:00:00,168.243.108.239,El Salvador,10.0.220.190,HTTP,110,1424,0.03,0,allow,0,1,253,959,Sistema de óptica,Brute Force
2024-03-12 00:00:00,34.72.150.128,Estados Unidos,10.0.255.171,ICMP,25,422,1.92,0,deny,0,1,604,550,Formulario de denuncias,DDoS
2021-09-07 00:00:00,189.203.38.88,México,10.0.20.220,HTTP,3389,657,1.83,0,allow,1,0,641,723,Formulario de denuncias,Malware
2024-04-06 00:00:00,168.243.137.168,El Salvador,10.0.21.134,ICMP,21,792,1.46,0,deny,0,0,302,568,Formulario de denuncias,DDoS
2021-11-08 00:00:00,83.32.241.31,España,10.0.199.46,TCP,110,1334,0.75,0,allow,0,1,499,275,Portal de constancias,SQL Injection
2020-05-19 00:00:00,168.243.251.95,El Salvador,10.0.232.69,UDP,21,1354,4.09,1,deny,1,1,109,776,Sistema de óptica,DDoS
2022-01-06 00:00:00,168.243.230.71,El Salvador,10.0.104.88,TCP,3389,751,0.92,0,deny,0,1,536,827,Web institucional,Malware
2019-08-18 00:00:00,189.203.86.244,México,10.0.77.200,TCP,21,1257,2.87,0,deny,0,1,139,72,Web institucional,DDoS
2019-08-10 00:00:00,80.10.109.69,Francia,10.0.108.223,TCP,443,592,1.74,0,allow,0,0,84,306,Sistema de óptica,Ransomware
2024-01-22 00:00:00,177.45.18.66,Brasil,10.0.108.93,HTTP,80,309,3.85,0,allow,0,0,495,260,Web institucional,Brute Force
2021-01-01 00:00:00,83.32.66.113,España,10.0.16.52,TCP,8080,432,0.94,0,allow,0,0,539,639,Web institucional,Phishing
2024-07-20 00:00:00,168.243.252.148,El Salvador,10.0.26.81,HTTPS,443,64,0.19,0,deny,0,0,143,318,Sistema de óptica,SQL Injection
2019-01-19 00:00:00,190.24.211.209,Colombia,10.0.217.131,HTTP,443,1081,2.27,0,allow,0,0,65,36,Web institucional,Brute Force
2020-06-19 00:00:00,168.243.61.197,El Salvador,10.0.57.126,HTTPS,80,1083,3.51,0,alert,0,0,383,885,Web institucional,Brute Force
2024-03-24 00:00:00,34.73.231.158,Estados Unidos,10.0.97.230,TCP,25,577,2.26,0,deny,0,0,277,86,Sistema de óptica,Malware
2021-09-15 00:00:00,190.24.188.155,Colombia,10.0.91.213,HTTP,110,314,1.37,0,deny,0,0,39,297,Portal de constancias,DDoS
2021-04-27 00:00:00,190.24.43.237,Colombia,10.0.195.3,HTTP,80,1282,0.15,1,deny,0,0,25,576,Web institucional,SQL Injection
2021-08-11 00:00:00,168.243.206.236,El Salvador,10.0.16.96,UDP,22,910,6.59,1,allow,0,1,192,31,Formulario de denuncias,SQL Injection
2021-09-22 00:00:00,168.243.222.202,El Salvador,10.0.163.47,HTTP,8080,553,10.0,0,allow,0,0,82,146,Formulario de denuncias,Data Exfiltration
2023-04-23 00:00:00,189.203.93.66,México,10.0.49.84,HTTP,3306,414,5.21,1,alert,0,0,588,254,Formulario de denuncias,Data Exfiltration
2024-12-06 00:00:00,190.24.187.79,Colombia,10.0.255.104,TCP,110,586,0.06,0,allow,0,1,578,692,Web institucional,DDoS
2019-06-08 00:00:00,83.32.16.4,España,10.0.233.200,UDP,21,607,0.67,0,deny,0,1,70,128,Formulario de denuncias,Brute Force
2021-03-10 00:00:00,168.243.28.45,El Salvador,10.0.113.201,HTTP,53,86,4.74,0,deny,0,1,525,404,Formulario de denuncias,Ransomware
2021-07-15 00:00:00,168.243.84.206,El Salvador,10.0.77.139,ICMP,443,454,1.05,0,alert,1,0,535,996,Sistema de óptica,Man-in-the-Middle
2022-04-13 00:00:00,189.203.225.211,México,10.0.211.39,TCP,25,790,0.28,1,alert,0,1,295,215,Portal de constancias,DDoS
2023-01-21 00:00:00,83.32.107.167,España,10.0.33.122,ICMP,3389,485,1.31,0,deny,0,0,667,774,Web institucional,DDoS
2019-08-20 00:00:00,189.203.100.155,México,10.0.130.71,HTTP,21,61,0.09,1,allow,0,0,534,250,Sistema de óptica,SQL Injection
2023-11-21 00:00:00,189.203.139.190,México,10.0.248.8,HTTPS,110,1409,0.21,0,allow,0,0,131,638,Portal de constancias,Phishing
2021-09-22 00:00:00,83.32.54.207,España,10.0.38.46,HTTP,22,355,0.06,0,allow,0,0,14,755,Web institucional,Man-in-the-Middle
2023-03-05 00:00:00,168.243.170.28,El Salvador,10.0.68.105,TCP,110,284,0.16,0,allow,0,0,510,9,Web institucional,Data Exfiltration
2023-06-25 00:00:00,189.203.76.124,México,10.0.187.4,HTTPS,25,349,0.16,0,allow,0,0,154,278,Web institucional,Man-in-the-Middle
2023-03-16 00:00:00,168.243.106.45,El Salvador,10.0.97.66,HTTP,3306,177,2.98,0,allow,0,0,379,253,Web institucional,SQL Injection
2024-07-21 00:00:00,189.203.209.170,México,10.0.9.157,HTTPS,80,703,1.05,1,allow,1,1,589,334,Sistema de óptica,Malware
2022-12-01 00:00:00,190.24.114.150,Colombia,10.0.95.119,ICMP,22,1122,1.2,0,deny,0,1,21,416,Sistema de óptica,DDoS
2023-05-29 00:00:00,168.243.6.173,El Salvador,10.0.189.77,TCP,22,1481,0.79,1,alert,0,0,458,555,Web institucional,DDoS
2024-04-10 00:00:00,168.243.41.239,El Salvador,10.0.9.192,ICMP,21,756,1.16,0,allow,1,0,32,973,Formulario de denuncias,Phishing
2023-10-12 00:00:00,190.24.22.70,Colombia,10.0.22.7,HTTPS,80,812,2.15,0,allow,0,1,33,53,Web institucional,Brute Force
2022-01-02 00:00:00,190.24.42.0,Colombia,10.0.78.98,UDP,443,688,1.79,0,allow,1,0,277,105,Formulario de denuncias,Phishing
2023-05-13 00:00:00,168.243.95.247,El Salvador,10.0.254.202,TCP,3306,364,4.13,1,allow,0,0,128,160,Sistema de óptica,DDoS
2021-07-24 00:00:00,34.148.209.51,Estados Unidos,10.0.85.194,UDP,22,244,3.39,0,deny,0,1,559,264,Sistema de óptica,Ransomware
2023-08-26 00:00:00,189.203.105.22,México,10.0.104.78,UDP,3306,1460,2.36,0,deny,0,1,25,760,Web institucional,SQL Injection
2020-07-25 00:00:00,190.24.116.223,Colombia,10.0.126.143,ICMP,8080,1431,2.96,0,allow,0,0,648,397,Formulario de denuncias,Data Exfiltration
2022-04-18 00:00:00,168.243.115.229,El Salvador,10.0.5.181,UDP,80,311,0.42,0,deny,0,1,97,705,Formulario de denuncias,Malware
2019-01-22 00:00:00,168.243.92.32,El Salvador,10.0.228.205,HTTP,22,120,0.23,0,allow,0,0,36,87,Portal de constancias,Ransomware
2023-09-05 00:00:00,168.243.145.146,El Salvador,10.0.36.80,UDP,443,383,1.39,0,allow,0,0,252,210,Web institucional,Data Exfiltration
2019-01-07 00:00:00,168.243.106.178,El Salvador,10.0.150.165,ICMP,110,341,0.99,1,alert,0,0,386,778,Sistema de óptica,Malware
2024-06-22 00:00:00,190.24.70.163,Colombia,10.0.151.99,ICMP,25,192,1.01,0,deny,0,0,288,95,Sistema de óptica,DDoS
2022-12-28 00:00:00,83.32.72.106,España,10.0.54.35,TCP,53,985,0.36,0,allow,0,1,402,195,Web institucional,DDoS
2023-06-17 00:00:00,190.24.76.110,Colombia,10.0.116.59,UDP,8080,518,0.6,0,deny,0,1,473,349,Portal de constancias,Ransomware
2024-01-05 00:00:00,189.203.249.152,México,10.0.40.98,ICMP,80,989,1.09,0,allow,0,1,346,432,Sistema de óptica,Phishing
2019-06-29 00:00:00,80.10.70.45,Francia,10.0.163.74,ICMP,3389,616,1.47,0,alert,0,0,571,17,Portal de constancias,SQL Injection
2021-02-20 00:00:00,34.239.216.66,Estados Unidos,10.0.37.197,HTTPS,80,993,3.55,0,deny,0,0,75,187,Web institucional,Man-in-the-Middle
2019-01-20 00:00:00,168.243.67.235,El Salvador,10.0.153.88,TCP,25,1191,2.08,0,allow,0,0,476,611,Web institucional,SQL Injection
2019-09-20 00:00:00,168.243.160.200,El Salvador,10.0.225.47,HTTP,80,571,2.37,1,allow,0,0,633,672,Portal de constancias,Man-in-the-Middle
2019-07-07 00:00:00,189.203.211.238,México,10.0.113.190,UDP,21,574,2.61,0,allow,0,0,201,338,Formulario de denuncias,Phishing
2020-01-27 00:00:00,190.24.7.31,Colombia,10.0.136.48,HTTPS,80,1054,1.32,1,allow,0,1,462,476,Portal de constancias,SQL Injection
2022-12-23 00:00:00,168.243.28.14,El Salvador,10.0.34.56,TCP,3306,835,1.85,0,allow,0,1,219,566,Portal de constancias,Malware
2022-02-12 00:00:00,189.203.74.151,México,10.0.156.173,ICMP,53,1455,2.43,0,allow,0,0,500,604,Formulario de denuncias,Data Exfiltration
2022-05-07 00:00:00,83.32.144.208,España,10.0.250.222,UDP,8080,1143,0.63,0,allow,0,0,330,891,Formulario de denuncias,Phishing
2023-11-17 00:00:00,34.232.244.93,Estados Unidos,10.0.24.119,HTTP,21,288,1.81,1,allow,0,0,379,259,Sistema de óptica,Man-in-the-Middle
2023-01-09 00:00:00,168.243.60.239,El Salvador,10.0.3.82,TCP,3389,875,1.12,0,alert,0,1,200,126,Web institucional,Malware
2023-06-26 00:00:00,83.32.110.241,España,10.0.210.253,ICMP,3306,535,2.95,0,allow,1,0,664,18,Web institucional,Data Exfiltration
2020-11-09 00:00:00,168.243.235.68,El Salvador,10.0.88.235,UDP,80,259,1.97,0,deny,0,1,396,457,Formulario de denuncias,Man-in-the-Middle
2022-03-07 00:00:00,168.243.82.90,El Salvador,10.0.239.6,HTTP,3306,288,1.72,0,alert,0,0,437,787,Web institucional,Brute Force
2022-03-19 00:00:00,168.243.243.21,El Salvador,10.0.137.208,HTTP,443,688,2.97,0,allow,0,0,92,792,Formulario de denuncias,Brute Force
2021-07-29 00:00:00,168.243.225.252,El Salvador,10.0.218.252,HTTP,80,1155,1.41,0,allow,0,0,632,460,Portal de constancias,Malware
2019-02-04 00:00:00,168.243.42.36,El Salvador,10.0.76.139,HTTPS,8080,229,0.7,1,deny,0,0,53,3,Sistema de óptica,Man-in-the-Middle
2023-10-08 00:00:00,177.101.72.143,Brasil,10.0.58.140,UDP,25,584,4.5,1,allow,0,0,583,944,Web institucional,Phishing
2019-03-20 00:00:00,168.243.206.137,El Salvador,10.0.116.58,UDP,53,84,1.69,0,allow,0,0,39,385,Web institucional,Phishing
2019-08-12 00:00:00,168.243.76.24,El Salvador,10.0.117.47,TCP,8080,572,0.35,0,allow,0,1,507,42,Sistema de óptica,Ransomware
2021-12-02 00:00:00,80.10.120.72,Francia,10.0.224.220,ICMP,22,925,1.98,0,allow,0,1,247,175,Formulario de denuncias,Man-in-the-Middle
2024-06-17 00:00:00,83.32.27.135,España,10.0.207.243,UDP,80,270,4.12,0,allow,0,0,53,680,Portal de constancias,Malware
2019-11-18 00:00:00,168.243.131.214,El Salvador,10.0.155.224,TCP,110,1328,1.42,0,allow,0,0,261,803,Web institucional,Data Exfiltration
2020-12-19 00:00:00,189.203.22.34,México,10.0.113.52,HTTPS,22,887,2.33,1,allow,0,1,257,465,Web institucional,Brute Force
2019-02-24 00:00:00,83.32.16.155,España,10.0.107.77,HTTPS,22,532,4.57,0,deny,0,0,478,781,Sistema de óptica,SQL Injection
2023-12-04 00:00:00,190.24.40.61,Colombia,10.0.5.12,HTTPS,3306,199,0.74,1,allow,0,0,688,955,Formulario de denuncias,Data Exfiltration
2019-11-27 00:00:00,80.10.185.193,Francia,10.0.15.33,HTTP,21,851,2.11,0,deny,0,0,654,688,Portal de constancias,Brute Force
2021-10-17 00:00:00,83.32.161.96,España,10.0.29.45,HTTP,110,471,1.21,0,alert,0,0,596,570,Web institucional,DDoS
2024-05-14 00:00:00,34.117.38.67,Estados Unidos,10.0.175.59,HTTPS,110,1466,1.0,0,allow,0,0,568,359,Formulario de denuncias,DDoS
2022-07-29 00:00:00,190.24.97.224,Colombia,10.0.127.80,HTTPS,21,748,1.01,0,allow,0,0,508,491,Web institucional,Brute Force
2022-10-03 00:00:00,190.24.195.69,Colombia,10.0.182.150,UDP,25,1035,0.13,0,allow,0,1,306,623,Portal de constancias,SQL Injection
2020-05-16 00:00:00,34.245.24.88,Estados Unidos,10.0.39.20,HTTP,3306,461,3.75,0,deny,0,1,226,455,Web institucional,Man-in-the-Middle
2020-04-15 00:00:00,190.24.33.24,Colombia,10.0.171.192,HTTPS,25,510,5.75,1,allow,0,0,288,472,Formulario de denuncias,Data Exfiltration
2022-01-01 00:00:00,168.243.169.22,El Salvador,10.0.217.110,ICMP,8080,1278,0.41,1,allow,0,0,156,808,Web institucional,SQL Injection
2021-02-16 00:00:00,34.151.207.48,Estados Unidos,10.0.131.190,HTTP,8080,1023,0.04,1,alert,0,0,244,941,Sistema de óptica,Data Exfiltration
2019-11-23 00:00:00,168.243.219.231,El Salvador,10.0.168.166,UDP,8080,82,1.26,0,alert,0,0,300,688,Web institucional,Man-in-the-Middle
2022-06-13 00:00:00,189.203.209.218,México,10.0.206.195,ICMP,25,262,1.13,0,allow,0,0,484,10,Portal de constancias,Brute Force
2023-01-23 00:00:00,34.174.199.139,Estados Unidos,10.0.132.40,HTTPS,21,1415,2.52,1,allow,0,0,158,303,Web institucional,SQL Injection
2020-10-27 00:00:00,190.24.244.27,Colombia,10.0.0.14,UDP,3306,477,0.82,0,allow,0,1,235,139,Formulario de denuncias,DDoS
2023-02-03 00:00:00,168.243.82.20,El Salvador,10.0.149.187,UDP,53,465,4.28,0,allow,0,0,256,33,Formulario de denuncias,Malware
2022-04-03 00:00:00,168.243.151.36,El Salvador,10.0.250.56,TCP,110,1388,0.62,0,deny,0,1,97,776,Sistema de óptica,SQL Injection
2023-03-29 00:00:00,177.141.78.255,Brasil,10.0.42.96,HTTPS,80,1228,0.12,1,allow,0,0,603,469,Sistema de óptica,SQL Injection
2022-01-02 00:00:00,189.203.38.164,México,10.0.175.129,TCP,3389,1338,1.88,0,allow,0,0,443,509,Sistema de óptica,Malware
2021-04-09 00:00:00,83.32.171.8,España,10.0.188.120,TCP,8080,822,1.23,1,allow,0,0,13,481,Web institucional,Brute Force
2019-06-03 00:00:00,168.243.122.90,El Salvador,10.0.108.161,TCP,53,1176,6.5,0,allow,0,0,136,528,Sistema de óptica,Brute Force
2022-08-03 00:00:00,168.243.66.30,El Salvador,10.0.202.179,ICMP,80,257,7.43,0,allow,0,0,440,32,Web institucional,SQL Injection
2019-09-05 00:00:00,177.105.91.62,Brasil,10.0.217.103,HTTPS,21,67,1.82,0,deny,0,0,407,407,Formulario de denuncias,Malware
2019-07-26 00:00:00,34.73.140.63,Estados Unidos,10.0.188.57,HTTP,80,74,2.72,1,allow,0,0,60,732,Sistema de óptica,DDoS
2019-07-28 00:00:00,168.243.211.1,El Salvador,10.0.102.56,HTTP,3306,360,0.99,0,alert,0,1,25,711,Formulario de denuncias,Man-in-the-Middle
2024-07-13 00:00:00,168.243.253.242,El Salvador,10.0.178.42,HTTPS,22,686,0.0,0,alert,0,1,537,610,Portal de constancias,Data Exfiltration
2024-06-07 00:00:00,168.243.111.103,El Salvador,10.0.142.216,ICMP,22,567,5.04,0,deny,0,0,636,911,Web institucional,SQL Injection
2020-03-14 00:00:00,34.207.182.18,Estados Unidos,10.0.166.143,TCP,80,1131,2.78,0,allow,0,0,163,998,Sistema de óptica,Ransomware
2020-12-04 00:00:00,168.243.5.167,El Salvador,10.0.167.221,HTTPS,443,361,2.01,1,allow,0,1,399,979,Formulario de denuncias,Ransomware
2024-02-16 00:00:00,177.50.130.89,Brasil,10.0.95.229,UDP,110,189,4.14,0,allow,0,0,47,945,Sistema de óptica,Man-in-the-Middle
2019-12-25 00:00:00,34.50.205.160,Estados Unidos,10.0.53.23,TCP,3389,882,0.13,0,deny,0,0,649,455,Portal de constancias,Ransomware
2024-11-12 00:00:00,168.243.138.185,El Salvador,10.0.230.106,UDP,25,1290,2.87,0,allow,0,0,91,643,Web institucional,Ransomware
2019-08-11 00:00:00,168.243.92.218,El Salvador,10.0.236.166,ICMP,22,635,3.46,0,allow,0,0,339,366,Formulario de denuncias,Phishing
2023-02-14 00:00:00,34.151.15.43,Estados Unidos,10.0.113.57,UDP,8080,353,0.08,0,alert,0,1,483,776,Formulario de denuncias,Phishing
2019-02-18 00:00:00,168.243.4.79,El Salvador,10.0.107.98,ICMP,22,706,0.66,0,deny,0,0,276,483,Web institucional,Phishing
2019-12-01 00:00:00,168.243.109.56,El Salvador,10.0.203.211,HTTP,22,1024,0.65,0,deny,0,1,30,160,Formulario de denuncias,Malware
2019-10-01 00:00:00,177.82.106.229,Brasil,10.0.134.6,HTTPS,3306,1421,3.41,0,allow,0,0,238,92,Formulario de denuncias,DDoS
2019-12-02 00:00:00,34.231.89.77,Estados Unidos,10.0.236.4,HTTP,3389,1123,4.06,0,alert,1,1,273,814,Formulario de denuncias,DDoS
2020-02-23 00:00:00,168.243.172.86,El Salvador,10.0.47.98,TCP,110,744,2.63,0,deny,0,0,388,81,Web institucional,Phishing
2022-01-23 00:00:00,83.32.162.80,España,10.0.195.7,UDP,8080,518,0.32,0,allow,1,0,514,526,Portal de constancias,Ransomware
2019-08-08 00:00:00,168.243.144.81,El Salvador,10.0.223.146,HTTP,8080,385,3.8,0,deny,0,1,370,520,Formulario de denuncias,Data Exfiltration
2022-09-14 00:00:00,190.24.16.63,Colombia,10.0.41.216,UDP,21,585,0.21,0,allow,0,0,257,837,Sistema de óptica,Phishing
2024-10-12 00:00:00,190.24.64.1,Colombia,10.0.165.112,ICMP,80,1302,2.93,1,deny,0,1,452,836,Portal de constancias,Brute Force
2019-03-04 00:00:00,168.243.249.255,El Salvador,10.0.7.83,UDP,110,699,0.37,0,allow,0,0,271,566,Portal de constancias,Data Exfiltration
2022-09-29 00:00:00,83.32.45.128,España,10.0.180.158,ICMP,53,688,0.05,1,allow,0,0,321,637,Sistema de óptica,Man-in-the-Middle
2020-04-08 00:00:00,34.85.100.5,Estados Unidos,10.0.67.179,TCP,25,252,2.7,0,allow,0,0,186,626,Sistema de óptica,Phishing
2020-11-02 00:00:00,168.243.165.237,El Salvador,10.0.63.24,TCP,8080,1338,3.73,0,allow,0,1,524,627,Formulario de denuncias,Ransomware
2023-06-22 00:00:00,190.24.1.46,Colombia,10.0.176.168,UDP,53,738,5.52,0,deny,0,0,313,93,Formulario de denuncias,Malware
2021-11-10 00:00:00,34.193.99.85,Estados Unidos,10.0.131.18,HTTPS,22,111,2.14,1,deny,0,1,332,650,Formulario de denuncias,DDoS
2022-09-21 00:00:00,83.32.232.174,España,10.0.242.184,HTTP,8080,273,3.32,0,deny,0,0,649,988,Web institucional,Phishing
2024-04-08 00:00:00,189.203.79.189,México,10.0.74.164,UDP,110,1203,0.68,0,deny,0,1,371,809,Sistema de óptica,Ransomware
2020-04-27 00:00:00,190.24.180.117,Colombia,10.0.60.166,UDP,3389,655,2.65,0,allow,0,1,556,160,Sistema de óptica,Data Exfiltration
2019-07-27 00:00:00,168.243.233.179,El Salvador,10.0.184.181,UDP,80,794,0.03,1,allow,0,0,32,248,Web institucional,Phishing
2020-08-14 00:00:00,189.203.190.81,México,10.0.185.84,ICMP,8080,817,0.36,0,allow,0,1,96,765,Portal de constancias,Data Exfiltration
2024-06-19 00:00:00,168.243.199.53,El Salvador,10.0.56.146,HTTPS,3306,1443,0.15,0,allow,0,0,58,401,Web institucional,Ransomware
2021-02-17 00:00:00,168.243.165.91,El Salvador,10.0.66.197,UDP,53,87,0.55,0,allow,0,1,566,940,Sistema de óptica,Data Exfiltration
2023-08-15 00:00:00,177.197.7.55,Brasil,10.0.13.146,HTTPS,3389,1061,6.03,0,allow,0,0,57,703,Web institucional,Data Exfiltration
2023-05-10 00:00:00,34.30.124.193,Estados Unidos,10.0.189.242,TCP,443,691,0.23,0,allow,0,0,50,852,Portal de constancias,Brute Force
2020-03-19 00:00:00,34.183.6.91,Estados Unidos,10.0.200.49,HTTP,25,192,0.12,0,deny,0,0,175,170,Web institucional,Brute Force
2023-11-08 00:00:00,190.24.132.249,Colombia,10.0.189.107,HTTP,8080,285,3.15,0,allow,0,1,525,647,Portal de constancias,Data Exfiltration
2019-06-13 00:00:00,83.32.51.250,España,10.0.117.199,UDP,53,289,1.24,0,allow,0,0,385,103,Sistema de óptica,Data Exfiltration
2021-10-18 00:00:00,34.143.69.232,Estados Unidos,10.0.127.117,TCP,25,904,2.44,0,allow,0,0,228,820,Web institucional,Data Exfiltration
2023-03-28 00:00:00,190.24.80.170,Colombia,10.0.75.29,TCP,110,499,2.76,0,allow,0,0,57,920,Formulario de denuncias,Malware
2023-05-10 00:00:00,177.207.39.150,Brasil,10.0.18.150,ICMP,53,742,0.7,0,allow,0,1,688,368,Web institucional,Phishing
2019-08-11 00:00:00,168.243.176.173,El Salvador,10.0.135.194,TCP,21,383,1.7,0,allow,0,1,546,240,Sistema de óptica,Ransomware
2023-04-14 00:00:00,168.243.162.127,El Salvador,10.0.131.24,TCP,22,1149,0.89,0,allow,0,0,315,976,Sistema de óptica,Ransomware
2020-06-15 00:00:00,168.243.184.211,El Salvador,10.0.120.217,ICMP,3306,1182,1.94,1,allow,0,0,339,571,Sistema de óptica,DDoS
2019-02-25 00:00:00,168.243.234.225,El Salvador,10.0.180.78,HTTP,3306,1399,1.16,1,alert,0,0,532,746,Portal de constancias,Ransomware
2021-04-14 00:00:00,80.10.203.127,Francia,10.0.211.142,ICMP,8080,406,1.16,0,allow,0,0,353,793,Sistema de óptica,Phishing
2021-10-30 00:00:00,168.243.170.130,El Salvador,10.0.236.117,UDP,80,1298,3.69,1,allow,0,1,269,711,Sistema de óptica,Malware
2019-03-29 00:00:00,189.203.221.99,México,10.0.205.148,HTTP,21,1317,1.01,1,allow,0,0,266,877,Formulario de denuncias,Man-in-the-Middle
2022-12-25 00:00:00,189.203.235.136,México,10.0.8.198,ICMP,3306,418,1.37,0,allow,0,1,402,259,Portal de constancias,DDoS
2024-11-08 00:00:00,190.24.209.182,Colombia,10.0.148.232,HTTP,25,1372,2.3,0,allow,1,1,305,635,Sistema de óptica,DDoS
2024-02-07 00:00:00,177.44.250.102,Brasil,10.0.83.8,UDP,110,1002,0.51,0,allow,0,0,32,66,Portal de constancias,Data Exfiltration
2024-01-12 00:00:00,168.243.97.99,El Salvador,10.0.71.109,UDP,80,987,0.41,0,alert,0,1,564,101,Portal de constancias,Phishing
2021-11-06 00:00:00,34.65.244.106,Estados Unidos,10.0.97.143,HTTPS,22,336,0.19,0,allow,0,1,46,340,Portal de constancias,Malware
2022-07-25 00:00:00,190.24.222.211,Colombia,10.0.163.51,UDP,21,1051,0.4,0,alert,0,0,176,616,Web institucional,Ransomware
2020-06-05 00:00:00,168.243.38.110,El Salvador,10.0.239.156,HTTPS,443,279,0.76,0,allow,0,1,430,594,Formulario de denuncias,DDoS
